dataset,sample_id,math_density,is_hallucination,confidence,vibration
contaminated,contaminated_116,0.08333333333333333,1,0.5066160559654236,16.627578421665266
contaminated,contaminated_117,0.04,1,0.5063273310661316,19.24547755055684
contaminated,contaminated_118,0.09523809523809523,1,0.5086525082588196,12.88707086886706
contaminated,contaminated_119,0.16666666666666666,1,0.5038223266601562,32.67248585521469
contaminated,contaminated_120,0.14705882352941177,1,0.510921835899353,12.765123517208261
contaminated,contaminated_121,0.125,1,0.5029553174972534,23.434387733423108
contaminated,contaminated_122,0.11538461538461539,1,0.5020900368690491,22.259917630230586
contaminated,contaminated_123,0.25,1,0.5039966702461243,22.20090633425938
contaminated,contaminated_124,0.1,1,0.5068362355232239,18.2328238942209
contaminated,contaminated_125,0.09523809523809523,1,0.5043451189994812,22.476421787677527
contaminated,contaminated_126,0.14814814814814814,1,0.5071291327476501,15.366748793790102
contaminated,contaminated_127,0.16666666666666666,1,0.5136154294013977,11.88147436623098
contaminated,contaminated_128,0.0,1,0.503399133682251,34.285616211496816
contaminated,contaminated_129,0.09090909090909091,1,0.5023571252822876,41.45154333295207
contaminated,contaminated_130,0.0,1,0.5032310485839844,36.75084888651058
contaminated,contaminated_131,0.13636363636363635,1,0.5042787194252014,23.583942494417943
contaminated,contaminated_132,0.23333333333333334,1,0.5126884579658508,12.120336785498786
contaminated,contaminated_133,0.0625,1,0.5061003565788269,15.782946848904515
contaminated,contaminated_134,0.3333333333333333,1,0.5064465403556824,18.76761513888555
contaminated,contaminated_135,0.23333333333333334,1,0.5111422538757324,12.95566152243016
contaminated,contaminated_136,0.19047619047619047,1,0.5104159712791443,11.64219531169911
contaminated,contaminated_137,0.038461538461538464,1,0.5060212016105652,16.199880857178343
contaminated,contaminated_138,0.03571428571428571,1,0.5033314228057861,20.180026675186056
contaminated,contaminated_139,0.11627906976744186,1,0.5097963809967041,10.795992039038849
contaminated,contaminated_140,0.2608695652173913,1,0.5156141519546509,8.175531085576417
contaminated,contaminated_141,0.23076923076923078,1,0.5138964653015137,11.271392425594726
contaminated,contaminated_142,0.07142857142857142,1,0.5032708048820496,31.59363758790047
contaminated,contaminated_143,0.16,1,0.5070879459381104,18.25859298149191
contaminated,contaminated_144,0.13333333333333333,1,0.5097192525863647,14.792580776332303
contaminated,contaminated_145,0.20689655172413793,1,0.5085604786872864,14.725412667719617
contaminated,contaminated_146,0.12903225806451613,1,0.5047773122787476,18.3426204427018
contaminated,contaminated_147,0.14285714285714285,1,0.5032118558883667,16.022659004005945
contaminated,contaminated_148,0.2,1,0.5068158507347107,25.176829532436944
contaminated,contaminated_149,0.1875,1,0.5030238032341003,25.08621349533914
contaminated,contaminated_150,0.06666666666666667,1,0.5039702653884888,31.77047571377018
contaminated,contaminated_151,0.10526315789473684,1,0.5026814341545105,27.88872052737128
contaminated,contaminated_152,0.20588235294117646,1,0.5057068467140198,16.3310853341229
contaminated,contaminated_153,0.13333333333333333,1,0.5030516386032104,32.0956649895045
contaminated,contaminated_154,0.125,1,0.5021801590919495,17.095700050725558
contaminated,contaminated_155,0.05,1,0.506307065486908,20.358864062580622
contaminated,contaminated_156,0.17857142857142858,1,0.5060746669769287,16.198910290903974
contaminated,contaminated_157,0.22580645161290322,1,0.5109583139419556,13.209942951341661
contaminated,contaminated_158,0.15789473684210525,1,0.5050881505012512,21.709480504800847
contaminated,contaminated_159,0.16666666666666666,1,0.5072195529937744,19.638126957968296
contaminated,contaminated_160,0.0625,1,0.5070747137069702,15.303638612745823
contaminated,contaminated_161,0.2,0,0.5008215308189392,30.362253455613416
contaminated,contaminated_162,0.2,1,0.5071372389793396,14.734064129434074
contaminated,contaminated_163,0.15384615384615385,1,0.5085527896881104,13.722778897335159
contaminated,contaminated_164,0.1111111111111111,1,0.507134199142456,17.859672659173306
contaminated,contaminated_165,0.06896551724137931,1,0.5077610611915588,15.842892753019223
contaminated,contaminated_166,0.18518518518518517,1,0.5047165155410767,17.481768760003423
contaminated,contaminated_167,0.11764705882352941,1,0.505836009979248,19.532961156486643
contaminated,contaminated_168,0.06896551724137931,1,0.5088550448417664,14.714182011703812
contaminated,contaminated_169,0.11764705882352941,1,0.5034574866294861,34.64891007020152
contaminated,contaminated_170,0.25,1,0.5068865418434143,19.768294182941695
contaminated,contaminated_171,0.07142857142857142,1,0.5034266114234924,33.383333937092694
contaminated,contaminated_172,0.13636363636363635,1,0.5019816160202026,21.27094190101349
contaminated,contaminated_173,0.07692307692307693,1,0.5035302639007568,29.97764505990131
contaminated,contaminated_174,0.16666666666666666,1,0.504571795463562,18.314211916875443
contaminated,contaminated_175,0.17647058823529413,1,0.5117103457450867,12.575907614830273
contaminated,contaminated_176,0.23076923076923078,1,0.502626359462738,32.967073621054155
contaminated,contaminated_177,0.23529411764705882,1,0.5010085105895996,20.876485477821486
contaminated,contaminated_178,0.1935483870967742,1,0.5097435712814331,14.76515973382002
contaminated,contaminated_179,0.2692307692307692,1,0.50936359167099,14.857983838040802
contaminated,contaminated_180,0.0625,1,0.5016437768936157,24.38444107839945
contaminated,contaminated_181,0.11538461538461539,1,0.5050033926963806,14.957575888821975
contaminated,contaminated_182,0.25,1,0.5040798783302307,28.026837563492453
contaminated,contaminated_183,0.16666666666666666,1,0.504077136516571,30.80188957919123
contaminated,contaminated_184,0.10526315789473684,1,0.505149245262146,20.311673972612144
contaminated,contaminated_185,0.08695652173913043,1,0.5080143809318542,15.927917012175246
contaminated,contaminated_186,0.26666666666666666,1,0.5033602118492126,32.88330904594298
contaminated,contaminated_187,0.16666666666666666,1,0.5026252269744873,21.523747138759802
contaminated,contaminated_188,0.07142857142857142,1,0.5070874691009521,18.41054504742146
contaminated,contaminated_189,0.07692307692307693,1,0.5058541297912598,20.64221704418959
contaminated,contaminated_190,0.11764705882352941,1,0.506746232509613,14.164699770849362
contaminated,contaminated_191,0.15555555555555556,1,0.5083892345428467,12.684527124618674
contaminated,contaminated_192,0.06666666666666667,1,0.5041840076446533,30.99686029136252
contaminated,contaminated_193,0.17857142857142858,1,0.5090749859809875,15.121166786507445
contaminated,contaminated_194,0.12121212121212122,1,0.5157186985015869,12.16845736175396
contaminated,contaminated_195,0.13333333333333333,1,0.5023935437202454,31.846565355702086
contaminated,contaminated_196,0.17647058823529413,1,0.5025730133056641,34.2758333801087
contaminated,contaminated_197,0.21739130434782608,1,0.5084203481674194,14.768649586999222
contaminated,contaminated_198,0.2,1,0.5058916807174683,18.04253581367365
contaminated,contaminated_199,0.17857142857142858,1,0.5058500170707703,14.693132527234859
externalized,externalized_0,0.0,1,0.5143012404441833,9.358229372310728
externalized,externalized_1,0.0,1,0.510698676109314,19.175960536980067
externalized,externalized_2,0.0,1,0.5091574192047119,18.33287907663261
externalized,externalized_3,0.0,1,0.519487738609314,10.592106424627946
externalized,externalized_4,0.0,1,0.5134077072143555,8.519903381701052
externalized,externalized_5,0.0,1,0.5104964971542358,19.24962579340632
externalized,externalized_6,0.0,1,0.510517418384552,7.690101347575562
externalized,externalized_7,0.0,1,0.5245356559753418,9.378113742155643
externalized,externalized_8,0.0,1,0.5174285769462585,12.16265732020485
externalized,externalized_9,0.0,1,0.5157426595687866,11.855072006047086
externalized,externalized_10,0.0,1,0.5201853513717651,8.703880222246704
externalized,externalized_11,0.0,1,0.5048385262489319,35.03961497680183
externalized,externalized_12,0.0,1,0.509657084941864,20.35947818796534
externalized,externalized_13,0.0,1,0.5169020295143127,11.352182148328152
externalized,externalized_14,0.0,1,0.5118194818496704,15.446258619060591
externalized,externalized_15,0.0,1,0.5209978818893433,11.1459971439575
externalized,externalized_16,0.0,1,0.5164000391960144,8.721084985185177
externalized,externalized_17,0.0,1,0.5128766894340515,13.31164842705843
externalized,externalized_18,0.0,1,0.5103882551193237,18.916183253114244
externalized,externalized_19,0.0,1,0.5144287347793579,8.368389645369163
externalized,externalized_20,0.0,1,0.5222934484481812,9.167629634716416
externalized,externalized_21,0.0,1,0.5093905925750732,20.257769418189213
externalized,externalized_22,0.0,1,0.5168594121932983,10.242740447253297
externalized,externalized_23,0.0,1,0.5203047394752502,10.06152676169828
externalized,externalized_24,0.0,1,0.5217992067337036,9.635612681463112
externalized,externalized_25,0.0,1,0.52094966173172,13.842548358125313
externalized,externalized_26,0.0,1,0.5186489820480347,9.621190674530565
externalized,externalized_27,0.0,1,0.5087583065032959,24.981486032056562
externalized,externalized_28,0.0,1,0.5070957541465759,17.444708522721623
externalized,externalized_29,0.0,1,0.5169469118118286,10.752619490233982
externalized,externalized_30,0.0,1,0.5093573331832886,23.332554294917188
externalized,externalized_31,0.0,1,0.5143445134162903,8.28797292213285
externalized,externalized_32,0.0,1,0.5158353447914124,8.251588843459498
externalized,externalized_33,0.0,1,0.5203289985656738,12.682286975551577
externalized,externalized_34,0.0,1,0.5172293782234192,12.571540017872513
externalized,externalized_35,0.0,1,0.5192946195602417,12.474017063550024
externalized,externalized_36,0.0,1,0.5082281231880188,19.394721167745946
externalized,externalized_37,0.0,1,0.5186073184013367,11.740998756487343
externalized,externalized_38,0.0,1,0.515190839767456,15.407886385433844
externalized,externalized_39,0.0,1,0.5219730734825134,10.27595230625372
externalized,externalized_40,0.0,1,0.5212465524673462,11.150284036589133
externalized,externalized_41,0.0,1,0.5193443298339844,12.05433855720751
externalized,externalized_42,0.0,1,0.5116915702819824,7.464736419026028
externalized,externalized_43,0.0,1,0.5161527395248413,8.241037450771124
externalized,externalized_44,0.0,1,0.5209147930145264,10.714877170260225
externalized,externalized_45,0.0,1,0.5071767568588257,24.83451979273702
externalized,externalized_46,0.0,1,0.5047675967216492,29.704445961040168
externalized,externalized_47,0.0,1,0.518823504447937,14.640258007699373
externalized,externalized_48,0.0,1,0.5161382555961609,8.969143973365405
externalized,externalized_49,0.0,1,0.5173808336257935,12.893780596453766
externalized,externalized_50,0.0,1,0.5116155743598938,17.1466401952208
externalized,externalized_51,0.0,1,0.505727231502533,31.258948513360085
externalized,externalized_52,0.0,1,0.5212607979774475,11.27144570002442
externalized,externalized_53,0.0,1,0.5225517153739929,10.222584669304046
externalized,externalized_54,0.0,1,0.5041186213493347,26.104976843608792
externalized,externalized_55,0.0,1,0.5138822197914124,13.983745956777195
externalized,externalized_56,0.0,1,0.504932701587677,24.780397702768333
externalized,externalized_57,0.0,1,0.5147883296012878,14.069825747100051
externalized,externalized_58,0.0,1,0.5174847841262817,14.37430520548704
externalized,externalized_59,0.0,1,0.5184835195541382,13.624010540878658
externalized,externalized_60,0.0,1,0.5116239786148071,11.3281371633473
externalized,externalized_61,0.0,1,0.5169315934181213,10.211073452559216
externalized,externalized_62,0.0,1,0.5191624760627747,10.853970803950688
externalized,externalized_63,0.0,1,0.5152034759521484,14.069759664353187
externalized,externalized_64,0.0,1,0.5079188346862793,21.353703749488925
externalized,externalized_65,0.0,1,0.5153173208236694,14.243717519596812
externalized,externalized_66,0.0,1,0.5139845609664917,13.44690337460228
externalized,externalized_67,0.0,1,0.514115571975708,16.342403326200422
externalized,externalized_68,0.0,1,0.5181078314781189,13.075246111859826
externalized,externalized_69,0.0,1,0.5189000368118286,10.433776196935183
externalized,externalized_70,0.0,1,0.5135694742202759,7.885264911378367
externalized,externalized_71,0.0,1,0.5108075737953186,13.731093342146577
externalized,externalized_72,0.0,1,0.5240519046783447,7.667614459183781
externalized,externalized_73,0.0,1,0.5196032524108887,12.437901746182945
externalized,externalized_74,0.0,1,0.5145211219787598,13.985060352825736
externalized,externalized_75,0.0,1,0.5170683264732361,15.043993049961397
externalized,externalized_76,0.0,1,0.510208010673523,9.823671160575351
externalized,externalized_77,0.0,1,0.5113482475280762,17.45475208654291
externalized,externalized_78,0.0,1,0.5113233923912048,8.18919073160201
externalized,externalized_79,0.0,1,0.5111510157585144,8.139093163066422
externalized,externalized_80,0.0,1,0.5145543217658997,10.846756254720093
externalized,externalized_81,0.0,1,0.5191240310668945,10.013568722075217
externalized,externalized_82,0.0,1,0.5140466690063477,10.231486836145391
externalized,externalized_83,0.0,1,0.5078595280647278,18.15368054389572
externalized,externalized_84,0.0,1,0.5212025046348572,12.626548007433028
externalized,externalized_85,0.0,1,0.5052624344825745,20.354524200827125
externalized,externalized_86,0.0,1,0.51695716381073,8.148386455249616
externalized,externalized_87,0.0,1,0.5113072395324707,16.752776577662303
externalized,externalized_88,0.0,1,0.5167973041534424,13.943544808017755
externalized,externalized_89,0.0,1,0.5197562575340271,10.58077924887859
externalized,externalized_90,0.0,1,0.5072004795074463,7.390424752918128
externalized,externalized_91,0.0,1,0.5138813853263855,12.658550105719732
externalized,externalized_92,0.0,1,0.5114527344703674,18.074448109192243
externalized,externalized_93,0.0,1,0.5168477296829224,7.643621156522885
externalized,externalized_94,0.0,1,0.5154256224632263,14.092977967328045
externalized,externalized_95,0.0,1,0.5118953585624695,13.822092668650338
externalized,externalized_96,0.0,1,0.5179394483566284,12.86228035488538
externalized,externalized_97,0.0,1,0.5070216655731201,21.62884072243753
externalized,externalized_98,0.0,1,0.5141839981079102,7.9589342230933795
externalized,externalized_99,0.0,1,0.5180692672729492,8.517545801945392
externalized,externalized_100,0.0,1,0.515897274017334,12.069231151419684
externalized,externalized_101,0.0,1,0.513017475605011,9.41717053955099
externalized,externalized_102,0.0,1,0.5154464244842529,8.943608282398385
externalized,externalized_103,0.0,1,0.5143740773200989,13.998448025949505
externalized,externalized_104,0.0,1,0.5176617503166199,11.875379410422992
externalized,externalized_105,0.0,1,0.5070548057556152,24.680904746934665
externalized,externalized_106,0.0,1,0.516244649887085,8.371853501486887
externalized,externalized_107,0.0,1,0.5108222365379333,11.60937840764354
externalized,externalized_108,0.0,1,0.5140932202339172,12.87468461545998
externalized,externalized_109,0.0,1,0.5168619751930237,9.668465969543634
externalized,externalized_110,0.0,1,0.5136608481407166,9.110187350253575
externalized,externalized_111,0.0,1,0.5077630877494812,28.75667037439048
externalized,externalized_112,0.0,1,0.5200732946395874,10.799536251058521
externalized,externalized_113,0.0,1,0.5142714977264404,13.150847396258929
externalized,externalized_114,0.0,1,0.5094920992851257,22.016684426084097
externalized,externalized_115,0.0,1,0.5158289670944214,12.546048676609153
externalized,externalized_116,0.0,1,0.519143283367157,11.975947260226647
externalized,externalized_117,0.0,1,0.5094684362411499,16.554979517523584
externalized,externalized_118,0.0,1,0.511353611946106,10.93777098675088
externalized,externalized_119,0.0,1,0.5118347406387329,19.006750710609715
externalized,externalized_120,0.0,1,0.515545129776001,8.757797276658613
externalized,externalized_121,0.0,1,0.5174293518066406,13.767381496351682
externalized,externalized_122,0.0,1,0.5146579742431641,12.825428512046845
externalized,externalized_123,0.0,1,0.5113693475723267,12.498450280987022
externalized,externalized_124,0.0,1,0.5141206979751587,15.53228600052411
externalized,externalized_125,0.0,1,0.5122721195220947,16.432507452679328
externalized,externalized_126,0.0,1,0.5179566144943237,9.971991544946277
externalized,externalized_127,0.0,1,0.5135812163352966,8.369188591400032
externalized,externalized_128,0.0,1,0.5046483278274536,30.885807153157824
externalized,externalized_129,0.0,1,0.5050049424171448,28.49494251190327
externalized,externalized_130,0.0,1,0.5050350427627563,33.00163430216343
externalized,externalized_131,0.0,1,0.5159549117088318,13.71009122136659
externalized,externalized_132,0.0,1,0.5114352107048035,8.012662869965848
externalized,externalized_133,0.0,1,0.5149633288383484,12.419371812616049
externalized,externalized_134,0.0,1,0.5104799270629883,8.087657096593453
externalized,externalized_135,0.0,1,0.5135226249694824,8.1627585475149
externalized,externalized_136,0.0,1,0.5135274529457092,8.206896066077412
externalized,externalized_137,0.0,1,0.5170230269432068,13.168323123407824
externalized,externalized_138,0.0,1,0.515048623085022,14.223373507127004
externalized,externalized_139,0.0,1,0.5155970454216003,8.129263537923782
externalized,externalized_140,0.0,1,0.5081713199615479,7.874684166511651
externalized,externalized_141,0.0,1,0.5143417119979858,7.878941216112632
externalized,externalized_142,0.0,1,0.5044649839401245,26.45345301383128
externalized,externalized_143,0.0,1,0.5202559232711792,11.70179916249019
externalized,externalized_144,0.0,1,0.5209019184112549,9.084392374909859
externalized,externalized_145,0.0,1,0.5178776979446411,8.45348726550231
externalized,externalized_146,0.0,1,0.5201863050460815,11.898820987331757
externalized,externalized_147,0.0,1,0.5141048431396484,11.612440033504864
externalized,externalized_148,0.0,1,0.5165915489196777,13.50856395222781
externalized,externalized_149,0.0,1,0.5121581554412842,16.13548926830407
externalized,externalized_150,0.0,1,0.5063052773475647,24.13537190838566
externalized,externalized_151,0.0,1,0.5126059055328369,19.013647986543063
externalized,externalized_152,0.0,1,0.522271454334259,8.901178717302857
externalized,externalized_153,0.0,1,0.5110782980918884,17.882130940044917
externalized,externalized_154,0.0,1,0.5120793581008911,12.647834443196736
externalized,externalized_155,0.0,1,0.5156781673431396,15.592270725754132
externalized,externalized_156,0.0,1,0.5169485807418823,9.912186684816081
externalized,externalized_157,0.0,1,0.517310380935669,8.081693919536516
externalized,externalized_158,0.0,1,0.5191022157669067,11.92990229280542
externalized,externalized_159,0.0,1,0.5181499123573303,12.061553514809141
externalized,externalized_160,0.0,1,0.513597846031189,12.638170990904463
externalized,externalized_161,0.0,1,0.511519730091095,16.67953747799312
externalized,externalized_162,0.0,1,0.523508608341217,9.737771384206914
externalized,externalized_163,0.0,1,0.5161096453666687,9.315007747347774
externalized,externalized_164,0.0,1,0.5183616280555725,12.780131431235729
externalized,externalized_165,0.0,1,0.5190842747688293,10.815956684165267
externalized,externalized_166,0.0,1,0.5192269086837769,11.091682962771031
externalized,externalized_167,0.0,1,0.5129575133323669,14.16102396487863
externalized,externalized_168,0.0,1,0.5137619376182556,11.854685354572771
externalized,externalized_169,0.0,1,0.5059331059455872,24.357043163114103
externalized,externalized_170,0.0,1,0.5139683485031128,11.212770980278435
externalized,externalized_171,0.0,1,0.5094549655914307,21.71471762476761
externalized,externalized_172,0.0,1,0.5163542032241821,12.89349912967814
externalized,externalized_173,0.0,1,0.5084238648414612,22.921356947272688
externalized,externalized_174,0.0,1,0.514225959777832,11.629588520024875
externalized,externalized_175,0.0,1,0.5133610963821411,8.157443056564915
externalized,externalized_176,0.0,1,0.5137541890144348,14.779267211473318
externalized,externalized_177,0.0,1,0.507714569568634,13.211711799971889
externalized,externalized_178,0.0,1,0.514134407043457,8.038133633858424
externalized,externalized_179,0.0,1,0.5133609175682068,7.662900851469151
externalized,externalized_180,0.0,1,0.506294846534729,19.555610202204953
externalized,externalized_181,0.0,1,0.5142588019371033,11.899591056051031
externalized,externalized_182,0.0,1,0.5158551931381226,14.087974620072737
externalized,externalized_183,0.0,1,0.5137481093406677,16.64120114463648
externalized,externalized_184,0.0,1,0.5155448913574219,14.100160061079265
externalized,externalized_185,0.0,1,0.5176068544387817,13.036992477423993
externalized,externalized_186,0.0,1,0.511261522769928,16.87367264550484
externalized,externalized_187,0.0,1,0.5095205903053284,14.576107944680059
externalized,externalized_188,0.0,1,0.5138360857963562,13.931632836735561
externalized,externalized_189,0.0,1,0.5182095170021057,14.068545077731018
externalized,externalized_190,0.0,1,0.5089066624641418,9.787148572486805
externalized,externalized_191,0.0,1,0.5206722617149353,8.06673261325743
externalized,externalized_192,0.0,1,0.5082393288612366,22.40602983196395
externalized,externalized_193,0.0,1,0.5172496438026428,9.424060158414806
externalized,externalized_194,0.0,1,0.5167946219444275,8.287562156387459
externalized,externalized_195,0.0,1,0.5071447491645813,21.36003513093735
externalized,externalized_196,0.0,1,0.507634699344635,19.669192629816337
externalized,externalized_197,0.0,1,0.5121901035308838,9.263198739116454
externalized,externalized_198,0.0,1,0.5199497938156128,9.88179204996098
externalized,externalized_199,0.0,1,0.5148603916168213,8.581227508064849
